game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype
NYA193505270,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/05/27,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/07/12 11:40PM,ormsr901,geish901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,7803,allej102,rowes101,,,
NYA193505280,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/05/28,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/07/13 11:23PM,geish901,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,7756,crowg102,gomel102,,,
NYA193506011,"""version 7RS(19) of 07/07/92""",BOS,NYA,1935/06/01,NYC16,1,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/07/25 10:49PM,owenb901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,0,grovl101,allej102,,,
NYA193506012,"""version 7RS(19) of 07/07/92""",BOS,NYA,1935/06/01,NYC16,2,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/07/25 10:59PM,morig101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,32424,gomel102,hockg101,,,
NYA193506020,"""version 7RS(19) of 07/07/92""",BOS,NYA,1935/06/02,NYC16,0,0:00PM,day,false,"""580,98,99,163,269,274""","""Jim Herdman""","""Jim Herdman""",2019/01/19 6:35PM,owenb901,morig101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,113,20000,ruffr101,pipgg101,,,
NYA193506030,"""version 7RS(19) of 07/07/92""",PHA,NYA,1935/06/03,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/06 7:54PM,morig101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,5669,deshj101,blaeg101,murpj103,,
NYA193506050,"""version 7RS(19) of 07/07/92""",PHA,NYA,1935/06/05,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/06 8:35PM,owenb901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,157,7026,wilsw103,tamuv101,,,
NYA193506270,"""version 7RS(19) of 07/07/92""",WS1,NYA,1935/06/27,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/10 9:36PM,donnc901,kolll901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,6187,ruffr101,burkb102,,,
NYA193506290,"""version 7RS(19) of 07/07/92""",WS1,NYA,1935/06/29,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/10 9:53PM,kolll901,donnc901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,105,6000,gomel102,hadlb101,murpj103,,
NYA193506300,"""version 7RS(19) of 07/07/92""",WS1,NYA,1935/06/30,NYC16,0,0:00PM,day,false,"""580""","""David W. Smith""","""David W. Smith""",2019/01/23 9:20AM,donnc901,dinnb101,(none),kolll901,park,none,0,unknown,-1,unknown,unknown,unknown,194,12576,russj103,malop103,,,
NYA193507041,"""version 7RS(19) of 07/07/92""",BOS,NYA,1935/07/04,NYC16,1,0:00PM,day,false,"""276,115,71,163,274,104,99,98,96,580""","""Doug Burks,Wayne Townsend""","""Doug Burks,Wayne Townsend""",2019/01/05 5:44PM,geish901,ormsr901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,grovl101,ruffr101,,,
NYA193507042,"""version 7RS(19) of 07/07/92""",BOS,NYA,1935/07/04,NYC16,2,0:00PM,day,false,"""276,580""","""Doug Burks,Wayne Townsend""","""Doug Burks,Wayne Townsend""",2019/01/13 3:50PM,ormsr901,geish901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,108,46821,gomel102,cascj101,,,
NYA193507110,"""version 7RS(19) of 07/07/92""",CLE,NYA,1935/07/11,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/27 4:31PM,owenb901,morig101,(none),kolll901,park,none,0,unknown,-1,unknown,unknown,unknown,129,7790,allej102,hardm101,,,
NYA193507120,"""version 7RS(19) of 07/07/92""",CLE,NYA,1935/07/12,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/27 5:02PM,morig101,kolll901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,127,7000,ruffr101,pearm101,,,
NYA193507130,"""version 7RS(19) of 07/07/92""",CHA,NYA,1935/07/13,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/27 5:51PM,kolll901,owenb901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,141,8000,wyatw101,malop103,,,
NYA193507141,"""version 7RS(19) of 07/07/92""",CHA,NYA,1935/07/14,NYC16,1,0:00PM,day,false,"""580,111,104,99,98,96""","""Rob Wood""","""David W. Smith""",2019/01/20 3:57PM,owenb901,morig101,(none),kolll901,park,none,0,unknown,-1,unknown,unknown,unknown,93,0,lyont102,gomel102,,,
NYA193507142,"""version 7RS(19) of 07/07/92""",CHA,NYA,1935/07/14,NYC16,2,0:00PM,day,false,"""580,111,104,99,98,96""","""Rob Wood""","""David W. Smith""",2019/01/20 4:07PM,morig101,kolll901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,139,38000,broaj101,phelr101,,,
NYA193507160,"""version 7RS(19) of 07/07/92""",CHA,NYA,1935/07/16,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/27 6:04PM,kolll901,morig101,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,109,6000,allej102,whitj101,,,
NYA193507180,"""version 7RS(19) of 07/07/92""",SLA,NYA,1935/07/18,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/27 6:15PM,ormsr901,geish901,(none),marbf101,park,none,0,unknown,-1,unknown,unknown,unknown,155,5469,coffd101,ruffr101,,,
NYA193507190,"""version 7RS(19) of 07/07/92""",SLA,NYA,1935/07/19,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/27 6:48PM,ormsr901,marbf101,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,145,3000,thomf105,browj110,,,
NYA193507211,"""version 7RS(19) of 07/07/92""",SLA,NYA,1935/07/21,NYC16,1,0:00PM,day,false,"""580""","""M. Pankin""","""M. Pankin""",2019/01/20 2:21PM,geish901,ormsr901,(none),marbf101,park,none,0,unknown,-1,unknown,unknown,unknown,103,0,broaj101,walkj102,,,
NYA193507212,"""version 7RS(19) of 07/07/92""",SLA,NYA,1935/07/21,NYC16,2,0:00PM,day,false,"""580""","""M. Pankin""","""M. Pankin""",2019/01/20 8:50PM,ormsr901,geish901,(none),marbf101,park,none,0,unknown,-1,unknown,unknown,unknown,142,29559,vanar101,tamuv101,coffd101,,
NYA193507231,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/07/23,NYC16,1,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/27 9:15PM,geish901,ormsr901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,unknown,152,0,allej102,rowes101,deshj101,,
NYA193507232,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/07/23,NYC16,2,0:00PM,day,false,"""52,580""","""Comly,Wayne Townsend""","""Comly,Wayne Townsend""",2000/08/27 10:58PM,ormsr901,mcgob901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,110,62516,sorrv101,gomel102,,,
NYA193507240,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/07/24,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/27 11:08PM,mcgob901,geish901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,116,11895,crowg102,ruffr101,,,
NYA193507260,"""version 7RS(19) of 07/07/92""",WS1,NYA,1935/07/26,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/28 12:36AM,morig101,summb901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,unknown,139,5000,hayej103,broaj101,,,
NYA193507270,"""version 7RS(19) of 07/07/92""",WS1,NYA,1935/07/27,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/08/30 11:31PM,summb901,quinj901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,134,6000,newsb101,ruffr101,,,
NYA193507281,"""version 7RS(19) of 07/07/92""",WS1,NYA,1935/07/28,NYC16,1,0:00PM,day,false,"""276,222,104,99,98,96""","""Doug Burks""","""Doug Burks""",2019/01/25 3:44PM,quinj901,morig101,(none),summb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,browj110,white102,malop103,,
NYA193507282,"""version 7RS(19) of 07/07/92""",WS1,NYA,1935/07/28,NYC16,2,0:00PM,day,false,,"""Doug Burks""","""Doug Burks""",2019/02/06 3:55PM,morig101,summb901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,21992,hadlb101,gomel102,,,
NYA193508080,"""version 7RS(19) of 07/07/92""",PHA,NYA,1935/08/08,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/14 8:33PM,quinj901,owenb901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,unknown,145,6000,marcj101,tamuv101,,,
NYA193508090,"""version 7RS(19) of 07/07/92""",PHA,NYA,1935/08/09,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/14 9:51PM,owenb901,mcgob901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,unknown,114,3500,ruffr101,wilsw103,,,
NYA193508101,"""version 7RS(19) of 07/07/92""",PHA,NYA,1935/08/10,NYC16,1,0:00PM,day,false,474,"""Dick Cramer""","""Dick Cramer""",2014/07/03 2:00PM,mcgob901,quinj901,(none),owenb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,0,allej102,blaeg101,,,
NYA193508102,"""version 7RS(19) of 07/07/92""",PHA,NYA,1935/08/10,NYC16,2,0:00PM,day,false,"""52,276,474""","""Comly/Smith/Wayne Townsend""","""Comly/Smith/Wayne Townsend""",2000/09/14 10:08PM,quinj901,owenb901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,unknown,112,23762,broaj101,dietb101,,,
NYA193508111,"""version 7RS(19) of 07/07/92""",PHA,NYA,1935/08/11,NYC16,1,0:00PM,day,false,474,"""Dick Cramer""","""Dick Cramer""",2014/07/03 8:00PM,owenb901,mcgob901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,doylc102,gomel102,marcj101,,
NYA193508112,"""version 7RS(19) of 07/07/92""",PHA,NYA,1935/08/11,NYC16,2,0:00PM,day,false,474,"""Dick Cramer""","""Dick Cramer""",2014/07/03 8:00PM,quinj901,mcgob901,(none),owenb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,22000,mahar101,browj110,wilsw103,,
NYA193509071,"""version 7RS(19) of 07/07/92""",CHA,NYA,1935/09/07,NYC16,1,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/20 11:13PM,morig101,kolll901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,0,lyont102,allej102,,,
NYA193509072,"""version 7RS(19) of 07/07/92""",CHA,NYA,1935/09/07,NYC16,2,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/20 11:42PM,kolll901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,21378,ruffr101,stram102,deshj101,,
NYA193509081,"""version 7RS(19) of 07/07/92""",CLE,NYA,1935/09/08,NYC16,1,0:00PM,day,false,"""39""","""Comly""","""Comly""",2002/03/15 12:12AM,morig101,kolll901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,deshj101,browl101,,,
NYA193509082,"""version 7RS(19) of 07/07/92""",CLE,NYA,1935/09/08,NYC16,2,0:00PM,day,false,"""39""","""Comly""","""Comly""",2002/03/15 12:38AM,kolll901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,30000,murpj103,stewl101,,,
NYA193509090,"""version 7RS(19) of 07/07/92""",CLE,NYA,1935/09/09,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/21 9:34PM,morig101,kolll901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,3014,browj110,hudlw101,murpj103,,
NYA193509100,"""version 7RS(19) of 07/07/92""",CLE,NYA,1935/09/10,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/21 9:55PM,kolll901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,3500,tamuv101,browc103,,,
NYA193509110,"""version 7RS(19) of 07/07/92""",CLE,NYA,1935/09/11,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/21 10:16PM,morig101,kolll901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,127,3000,stewl101,allej102,hildo101,,
NYA193509120,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/09/12,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/21 10:52PM,dinnb101,ormsr901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,125,10261,aukee101,broaj101,,,
NYA193509130,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/09/13,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/21 11:08PM,geish901,ormsr901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,130,7896,rowes101,gomel102,,,
NYA193509141,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/09/14,NYC16,1,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/22 5:26AM,dinnb101,geish901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,95,0,broaj101,crowg102,,,
NYA193509142,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/09/14,NYC16,2,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/22 5:40AM,geish901,ormsr901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,135,17472,lawsr101,browj110,,,
NYA193509150,"""version 7RS(19) of 07/07/92""",DET,NYA,1935/09/15,NYC16,0,0:00PM,day,false,"""410""","""Cliff Blau""","""Cliff Blau""",2019/02/10 2:16PM,dinnb101,ormsr901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,128,19789,murpj103,hogsc101,,,
NYA193509160,"""version 7RS(19) of 07/07/92""",SLA,NYA,1935/09/16,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/22 5:58AM,geish901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,1500,cains101,ruffr101,,,
NYA193509170,"""version 7RS(19) of 07/07/92""",SLA,NYA,1935/09/17,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/22 6:15AM,dinnb101,geish901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,2000,browj110,vanar101,,,
NYA193509181,"""version 7RS(19) of 07/07/92""",SLA,NYA,1935/09/18,NYC16,1,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/22 6:35AM,geish901,dinnb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,0,calde101,gomel102,andri101,,
NYA193509182,"""version 7RS(19) of 07/07/92""",SLA,NYA,1935/09/18,NYC16,2,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/22 6:50AM,dinnb101,geish901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,8000,broaj101,walkj102,,,
NYA193509260,"""version 7RS(19) of 07/07/92""",WS1,NYA,1935/09/26,NYC16,0,0:00PM,day,false,"""52""","""Comly""","""Comly""",2000/09/23 10:34PM,dinnb101,geish901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,400,murpj103,lanad101,,,
NYA193509292,"""version 7RS(19) of 07/07/92""",BOS,NYA,1935/09/29,NYC16,2,0:00PM,day,false,"""71,163,274,103,99,96""","""Dick Cramer""","""Dick Cramer""",2019/2/14 11:00AM,dinnb101,geish901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,60,16170,ruffr101,bowes102,,,
SLA193504160,"""version 7RS(19) of 07/07/92""",CLE,SLA,1935/04/16,STL07,0,0:00PM,day,false,"""39,118""","""Comly/RWood""","""Comly/RWood""",2002/01/06 1:09PM,owenb901,morig101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,185,3500,hardm101,newsb101,,,
SLA193504200,"""version 7RS(19) of 07/07/92""",CHA,SLA,1935/04/20,STL07,0,0:00PM,day,false,"""277""","""Doug Burks""","""Doug Burks""",2014/05/16 10:10PM,morig101,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,3500,knotj102,earng101,,,
SLA193504220,"""version 7RS(19) of 07/07/92""",CHA,SLA,1935/04/22,STL07,0,0:00PM,day,false,"""277""","""Doug Burks""","""Doug Burks""",2013/05/22 10:36AM,morig101,owenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,1000,walkj102,lyont102,,,
SLA193504290,"""version 7RS(19) of 07/07/92""",DET,SLA,1935/04/29,STL07,0,0:00PM,day,false,"""102,208,56,607""","""M. Pankin/RWood""","""M. Pankin/RWood""",2018/12/19 10:22PM,owenb901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,134,300,bridt101,newsb101,,,
SLA193504300,"""version 7RS(19) of 07/07/92""",DET,SLA,1935/04/30,STL07,0,0:00PM,day,false,"""102,56,208,607""","""Tom Thress/Bill Ivimey""","""Tom Thress/RWood""",2018/12/19 9:42PM,morig101,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,1000,crowg102,thomf105,,,
SLA193505070,"""version 7RS(19) of 07/07/92""",WS1,SLA,1935/05/07,STL07,0,0:00PM,day,false,"""102,208,222""","""Rob Wood""","""David W. Smith""",2019/01/13 7:44PM,summb901,quinj901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,unknown,127,500,white102,newsb101,,,
SLA193505080,,WS1,SLA,1935/05/08,STL07,0,0:00PM,day,false,"""102,newspapers""",Mark Pankin,Mark Pankin,2019/01/13 16:13,quinj901,mcgob901,(none),summb901,park,none,0,unknown,-1,unknown,unknown,unknown,157,400,copph101,weilb101,linke101,,
SLA193505090,"""version 7RS(19) of 07/07/92""",PHA,SLA,1935/05/09,STL07,0,0:00PM,day,false,473,"""Dick Cramer""","""Dick Cramer""",2014/08/17 6:00PM,geish901,ormsr901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,200,coffd101,cascj101,,,
SLA193505100,"""version 7RS(19) of 07/07/92""",PHA,SLA,1935/05/10,STL07,0,0:00PM,day,false,473,"""Dick Cramer""","""Dick Cramer""",2014/08/18 9:45AM,ormsr901,geish901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,146,300,wilsw103,thomf105,,,
SLA193505110,"""version 7RS(19) of 07/07/92""",PHA,SLA,1935/05/11,STL07,0,0:00PM,day,false,473,"""Dick Cramer""","""Dick Cramer""",2014/08/18 1:35PM,geish901,ormsr901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,108,3500,knotj102,marcj101,,,
SLA193505120,,BOS,SLA,1935/05/12,STL07,0,0:00PM,day,false,newspapers,Mark Pankin,Mark Pankin,2018/12/21 13:44,ormsr901,geish901,(none),(none),park,none,0,unknown,-1,wet,rain,overcast,108,3500,blaeg101,ostef101,newsb101,,
SLA193505130,"""version 7RS(19) of 07/07/92""",BOS,SLA,1935/05/13,STL07,0,0:00PM,day,false,"""115""","""Frownfelter""","""Frownfelter""",2015/11/01 9:40PM,geish901,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,600,ferrw101,thomf105,,,
SLA193506011,"""version 7RS(19) of 07/07/92""",CLE,SLA,1935/06/01,STL07,1,0:00PM,day,false,"""39""","""Comly""","""Comly""",2002/02/02 11:19PM,geish901,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,134,0,andri101,pearm101,,,
SLA193506012,"""version 7RS(19) of 07/07/92""",CLE,SLA,1935/06/01,STL07,2,0:00PM,day,false,"""39""","""Comly""","""Comly""",2002/02/02 11:44PM,ormsr901,geish901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,3500,stewl101,thomf105,,,
SLA193506020,"""version 7RS(19) of 07/07/92""",CLE,SLA,1935/06/02,STL07,0,0:00PM,day,false,"""39""","""Comly""","""Comly""",2002/02/03 12:19AM,geish901,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,2200,hardm101,vanar101,,,
SLA193506030,"""version 7RS(19) of 07/07/92""",CLE,SLA,1935/06/03,STL07,0,0:00PM,day,false,"""39""","""Comly""","""Comly""",2002/02/03 3:06AM,ormsr901,geish901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,215,1000,browl101,knotj102,,,
